SMILES,method_id,pred_A_wavelength,pred_A_delta_h,pred_A_pss,pred_A_log_k,synthetic_accessibility,pred_B_wavelength,pred_B_log_eps,potts_guy_log_kp,molecular_weight,log_p,uncertainty_AD,novelty,dist_to_DA,dist_to_DB,pass_group_A,pass_group_B,pass_ad,pass_constraints
CCC1=C(c2ccc(C34C5CC6C5C3C64)cc2)C2C=[SH]C1C2,B0_baseline,331.79,69.78,75.0,-4.0,6.32,309.57,4.18,-1.53,306.5,4.28,0.764,True,0.69,0.839,False,False,False,False
N#CC1=C(S#N)C2C=CC1C2C1=C(c2cncs2)C2CC1C=C2C(=O)c1ccccc1,B0_baseline,400.37,69.04,75.2,-4.15,6.11,380.73,3.91,-1.28,439.6,5.78,0.759,True,0.724,0.795,False,False,False,False
CN(O)c1ccc(N=Nc2ccccc2)c(-c2ccccc2C(=O)CC(=O)c2ccccc2)c1CC1=CC2C=CC1C2,B0_baseline,393.36,55.26,74.7,-4.21,4.78,353.65,4.32,0.12,553.7,8.72,0.752,True,0.699,0.806,False,False,False,False
CCc1cc(OO)c(C(=O)O)cc1-c1ccccc1,B0_baseline,367.04,63.9,77.4,-5.02,2.16,336.01,4.18,-1.81,258.3,3.47,0.672,True,0.692,0.651,True,False,False,False
N#CC1=C(S#N)C2C=CC1C2C1=C(c2cncs2)C2OC1C=C2C(=O)c1ccccc1,B0_baseline,413.25,67.14,75.3,-4.15,6.14,380.73,3.95,-1.91,441.5,4.91,0.784,True,0.772,0.795,False,False,False,False
CCC(COC(=O)c1ccccc1C(=O)c1ccccc1)SCCO,B0_baseline,395.25,83.25,75.6,-5.02,2.76,348.49,3.95,-2.35,358.5,3.58,0.658,True,0.716,0.6,True,False,True,False
CC1=CC2C=C(C34C5C(C#N)C3C3(C(F)(F)F)C4C53C#N)C1C2,B0_baseline,298.98,69.53,75.0,-4.0,6.96,338.27,3.93,-2.06,314.3,3.6,0.809,True,0.77,0.847,False,False,False,False
N#CC1=C(C#N)C2(C3=C(C#N)C4CC3C=[SH]4)CC1C=C2C12C3C(C#N)C4C3C1C42C#N,B0_baseline,415.98,69.28,74.7,-4.03,7.81,348.84,3.94,-3.17,417.5,2.92,0.819,True,0.794,0.843,False,False,False,False
N#CC1=CC2C=CC1C2,B0_baseline,251.09,89.2,75.0,-4.0,5.46,282.08,2.8,-2.25,117.2,1.64,0.397,False,0.0,0.795,False,False,True,False
CCCCC(CC)COC(=O)c1c(C(=O)NC(=O)c2ccccc2)cccc1C1=C(Cl)C2CC1C(C#N)=C2C#N,B0_baseline,406.37,74.36,75.4,-4.0,4.74,345.39,4.33,-1.42,556.1,6.57,0.591,True,0.588,0.595,False,False,True,False
Oc1cnc(N=Nc2ccccn2)c(C2=CC3C=CC2C3)c1,B0_baseline,388.3,50.38,75.1,-4.29,4.98,339.4,4.03,-1.5,290.3,4.19,0.736,True,0.683,0.789,False,False,False,False
N#CC1=C(S#N)C2C=CC1C2C1(S#N)C2C3C4C(C42C#N)C31c1ccc(N=Nc2ccc(O)cc2)cc1,B0_baseline,438.1,54.23,73.9,-4.32,6.67,367.31,4.1,-1.29,518.6,6.45,0.795,True,0.741,0.849,False,False,False,False
CC(C)(C)c1ccc(O)c(C(=O)OC23CC4C5C(C42)C53)n1,B0_baseline,363.11,72.57,75.0,-4.0,4.7,329.14,3.81,-2.66,285.3,2.51,0.783,True,0.788,0.778,False,False,False,False
N#CC1=C(S#N)C2C=CC1(O)C2,B0_baseline,296.21,75.98,75.2,-4.0,6.04,295.63,3.04,-2.87,178.2,1.3,0.798,True,0.762,0.833,False,False,False,False
N#CC1=C(C#N)C2(c3csc(C45C6C(C#N)C7C6C4C75C#N)c3)C=CC1C2C(F)(F)F,B0_baseline,369.59,67.74,79.4,-4.03,6.88,350.07,3.93,-2.42,432.4,4.11,0.842,True,0.824,0.859,False,False,False,False
CN(C)c1ccc(N=Nc2ccccc2)c(-c2ccnc(N=Nc3ccc(O)cn3)c2)c1,B0_baseline,404.39,56.48,79.2,-5.45,3.12,373.12,4.45,-0.49,423.5,6.75,0.682,True,0.635,0.729,True,False,True,False
O=S(=O)(O)c1ccccc1C1=CC2C=CC1C2Cl,B0_baseline,299.84,71.04,75.0,-4.0,4.69,338.47,3.89,-2.48,282.7,2.74,0.787,True,0.81,0.763,False,False,False,False
CN(C)C12C3CC4C3C1C42C(=O)c1ccccc1C12C3C4CC(F)(C41)C32,B0_baseline,342.18,76.03,75.4,-4.0,5.93,333.18,4.22,-2.75,347.4,2.92,0.804,True,0.797,0.81,False,True,False,False
O=C(CC(=O)c1cccc(C2=CC3CC2N=C3Cl)c1)c1ccccc1,B0_baseline,354.25,64.66,75.0,-4.0,4.19,342.53,4.17,-1.59,349.8,4.57,0.7,True,0.667,0.733,True,False,False,False
N#CC1=NC2CC1(c1cc(Cl)ccc1C(=O)C13C4CC5C4C1C53)C(C#N)=C2C#N,B0_baseline,397.55,72.19,74.3,-4.01,6.22,341.82,4.11,-2.73,396.8,3.37,0.764,True,0.743,0.785,False,True,False,False
CC12C3CC4C3C1C42c1csc(C2=CC3C=CC2(C24C=CC(C2)C(c2ccc(C#N)c(C(=O)CC(=O)c5ccccc5)c2)=C4)C3)c1,B0_baseline,370.42,104.1,75.4,-4.0,6.92,350.83,4.42,-0.17,615.8,8.85,0.801,True,0.79,0.811,False,False,False,False
FC(F)(F)C12C3OC4C3C1(OC(Cl)CC13C=CC(C=C1)C3)C42,B0_baseline,298.45,69.84,75.0,-4.0,6.86,327.82,4.12,-2.29,330.7,3.42,0.859,True,0.845,0.874,False,False,False,False
CN(Cc1ccc(C(C)(C)C)c(O)c1C(=O)O)c1ccc(N=Nc2ccccc2)c(-c2ccnc(N=Nc3ccc(O)cn3)c2)c1,B0_baseline,421.63,56.96,74.7,-5.56,3.54,355.81,4.2,-0.05,615.7,9.02,0.75,True,0.713,0.788,False,False,False,False
O=C(CC(=O)c1cccc(O)c1)c1ccccc1,B0_baseline,354.52,66.9,77.8,-5.08,1.74,347.05,4.04,-2.14,240.3,2.85,0.659,True,0.711,0.607,True,False,True,False
COC(=O)C12C3C4CC1(Cl)C4C32,B0_baseline,291.41,70.91,74.6,-4.01,5.3,253.53,2.46,-3.09,184.6,1.03,0.789,True,0.761,0.817,False,False,False,False
CCc1ccccc1N=Nc1cc(-c2ccc(OC)cc2)ccc1C1=C(C)C2C=CC1C2,B0_baseline,366.64,47.6,75.5,-4.2,4.3,329.97,4.39,0.64,420.6,8.32,0.609,True,0.567,0.651,True,False,True,False
CC(Cl)OC12C3C4C(C(=O)c5ccccc5)C3C1(C(F)(F)F)C42c1cc(N=Nc2ccccc2)ccc1N(C)C,B0_baseline,390.58,54.55,75.1,-4.21,5.06,352.62,4.07,-0.69,566.0,7.7,0.747,True,0.721,0.774,False,False,False,False
COc1ccc(-c2cccc(C3=CC4C=CC3C4Cl)c2-c2cc(N=Nc3ccccc3)ccc2N(C)C)cc1,B0_baseline,371.08,49.63,74.2,-4.22,4.69,351.08,4.49,0.67,532.1,9.32,0.724,True,0.726,0.722,False,False,False,False
O=C(/C=C/c1ccccc1)Oc1ccc(C2=CC3C=CC2C3)s1,B0_baseline,374.11,88.12,75.4,-4.0,4.48,362.02,4.23,-1.14,320.4,4.96,0.698,True,0.667,0.729,True,False,False,False
N#CC1=C(C#N)C2(c3ccccc3C(=O)C34C5C(c6ccc(C(=O)O)c(O)c6)C6C5C3C64)C=CC1C2,B0_baseline,417.62,69.16,75.0,-4.0,6.02,335.08,4.09,-2.49,472.5,4.35,0.762,True,0.778,0.746,False,False,False,False
O=C(CC(=O)c1ccccn1)c1ccccc1,B0_baseline,344.67,66.9,77.7,-5.37,1.8,328.44,4.03,-2.27,225.2,2.54,0.675,True,0.717,0.633,True,False,True,False
N#Cc1ccc(N=Nc2ccccc2)cc1,B0_baseline,328.8,50.52,76.7,-5.32,2.06,339.54,4.03,-1.14,207.2,3.97,0.267,True,0.0,0.533,True,False,True,False
CC1=C(c2cccc(C(=O)CC(=O)c3ccccc3)c2)C2C=C(C34C5C(C#N)C3C3(S#N)C5C34)C1C2,B0_baseline,388.66,73.69,78.9,-4.08,6.07,353.16,4.02,-1.36,488.6,6.09,0.732,True,0.667,0.798,False,False,False,False
CC(Cl)OC12C3C4C(C(=O)c5ccccn5)C3C1(C(F)(F)F)C42,B0_baseline,346.94,71.83,75.0,-4.0,5.24,342.2,3.81,-2.46,343.7,3.29,0.777,True,0.787,0.767,False,False,False,False
N#CC1=C(C#N)C2(c3cc(COC(=O)C4=CC5C=CC4C5)ccc3C(=O)C34C5CC6C5C3C64)C=CC1C2,B0_baseline,399.95,88.07,73.7,-4.01,6.79,335.95,3.91,-2.3,484.6,4.73,0.754,True,0.675,0.833,False,False,False,False
COC(=O)C1=CC2(O)CC1C=C2C12CC3(OC(=O)c4ncccc4O)C4C(C41)C32,B0_baseline,386.83,72.25,74.2,-4.0,6.16,350.39,3.39,-4.13,393.4,1.37,0.766,True,0.75,0.781,False,False,False,False
C1=NC2C=C(c3cccc(C45C6C7SC6C4C75)c3)C1C2,B0_baseline,296.72,66.95,75.0,-4.0,6.22,326.73,3.97,-2.15,277.4,3.15,0.773,True,0.724,0.822,False,False,False,False
N#CC1=C(S#N)C2C=CC1C2C1(C#N)C2C3C4C2C1(c1ccccc1)C34C#N,B0_baseline,366.0,89.61,75.1,-4.0,6.63,352.57,3.83,-2.25,378.5,3.89,0.731,True,0.717,0.745,False,False,False,False
N#CC1=C(C#N)C2(c3cccc(N=Nc4ccccc4)c3)C=CC1C2,B0_baseline,367.87,48.13,74.1,-4.27,4.64,352.21,4.01,-0.92,322.4,5.27,0.703,True,0.652,0.754,False,False,False,False
O=C(c1ccccc1)c1cccc(-c2cc(N=Nc3ccc(Oc4ccccc4C(=O)O)cc3)ccc2O)c1,B0_baseline,392.54,52.28,77.9,-5.25,2.48,344.78,4.04,-0.02,514.5,8.2,0.658,True,0.656,0.661,True,False,False,False
Oc1cnc(N=Nc2ccccn2)c(C2=CC3(C(F)(F)F)C=CC2C3)c1,B0_baseline,391.15,65.89,75.9,-4.25,5.23,341.56,4.15,-1.25,358.3,5.12,0.756,True,0.75,0.761,False,False,False,False
COOc1cc(Cl)ccc1C(=O)O,B0_baseline,346.01,72.37,77.5,-5.06,2.31,325.05,3.52,-2.53,202.6,1.98,0.661,True,0.717,0.605,True,False,True,False
CSOC12C3C4CC3C1(c1cc(O)ccc1N=Nc1cccc(-c3cccc(N=Nc5ccccc5)c3)c1)C42,B0_baseline,411.09,52.93,73.9,-4.25,4.87,344.01,4.4,0.5,530.7,9.07,0.713,True,0.65,0.775,False,False,True,False
COC(=O)C1=CC2CC1C(O)=C2c1cccc(C(=O)CC(=O)c2ccccc2C23C4C5CC4C2C53)c1,B0_baseline,394.71,50.28,75.2,-4.09,5.51,353.68,3.79,-2.12,478.5,4.92,0.716,True,0.667,0.765,False,False,False,False
N#Cc1ccc(N=Nc2ccc(O)cc2)cc1-c1cc(N=Nc2ccccc2)ccc1O,B0_baseline,387.25,48.96,78.7,-5.25,2.81,353.62,4.07,0.04,419.4,7.47,0.589,True,0.471,0.708,True,False,True,False
N#CC1=C(S#N)C2C=CC1C2C1(C#N)C2C3C1C1(c4cccc(/C=C/C(=O)O)c4)C3C21C#N,B0_baseline,409.1,90.63,75.3,-4.0,6.63,371.08,4.0,-2.61,448.5,3.98,0.785,True,0.8,0.77,False,False,False,False
N#CC1(Cl)C2C=CC1(c1ccc(O)c(C(=O)O)c1)C(c1ccccc1)=C2,B0_baseline,365.0,79.14,74.9,-4.0,4.84,349.17,4.1,-2.0,363.8,4.11,0.715,True,0.73,0.7,False,False,False,False
CN(CC1(C#N)C2C3C4C2C4(C#N)C31)c1ccc(N=Nc2cccc(C(C)(C)C)c2)cc1CC1=CC2C=CC1C2,B0_baseline,414.67,53.7,74.2,-4.24,6.38,348.44,4.12,-0.46,525.7,7.67,0.784,True,0.756,0.812,False,False,False,False
CN(C)c1ccc(N=Nc2ccccc2-c2cscc2C23C4CC5C4C2C53)cc1,B0_baseline,427.21,51.35,73.9,-4.21,4.58,343.36,4.44,-0.4,397.5,6.66,0.689,True,0.639,0.738,False,False,True,False
CN(C)c1ccc(C2(C#N)C3C4C5C3C5(C#N)C42)c(C(C)(C)C)c1,B0_baseline,374.91,71.93,75.1,-4.0,4.99,344.87,4.06,-2.18,317.4,3.46,0.717,True,0.734,0.7,False,False,False,False
CN(C)CC(Cl)OC12C3C4OC3C1C42,B0_baseline,302.73,72.45,75.3,-4.0,5.45,332.8,2.38,-3.64,215.7,0.53,0.86,True,0.86,0.86,False,False,False,False
CCOC(C(=O)c1ccccc1)C(=O)c1ccccc1-c1ccc(/C=C/C(=O)Oc2ccc(C3=CC4C=CC3C4)s2)cc1,B0_baseline,392.95,73.01,75.3,-4.0,4.9,366.92,4.51,-0.53,586.7,8.09,0.722,True,0.706,0.738,False,False,False,False
COC1=C(c2ccc(C34C5CC6C5C3C64)cc2)C2C=CC1C2,B0_baseline,340.92,68.6,75.0,-4.0,5.7,323.96,4.09,-1.61,288.4,4.01,0.653,True,0.511,0.795,False,False,True,False
C1=CC2CC1C=N2,B0_baseline,284.08,86.18,74.4,-4.01,6.29,292.84,2.98,-2.55,93.1,1.02,0.831,True,0.781,0.88,False,False,False,False
CN(C)c1ccc(C2(C#N)C3C4C5C3C5(C#N)C42)cc1Oc1ncccc1C(=O)O,B0_baseline,420.85,71.65,74.0,-4.0,4.87,346.82,4.16,-2.97,398.4,3.04,0.787,True,0.784,0.79,False,True,False,False
CCc1cc(C23C=CC(C=C2)C3)ccc1N=Nc1ccccc1C1=C(C)C2C=CC1C2,B0_baseline,357.5,51.13,75.5,-4.19,5.51,345.06,4.43,0.53,404.6,8.03,0.751,True,0.708,0.795,False,False,False,False
CCc1ccc(C(=O)O)c(O)c1Cl,B0_baseline,331.95,72.13,75.0,-5.08,2.16,302.47,3.61,-2.29,200.6,2.31,0.696,True,0.725,0.667,True,False,False,False
COc1ccc(C23C(C#N)C4C2C2C3C42C#N)cc1-c1ccccc1N=Nc1ccc(O)cc1,B0_baseline,429.67,49.44,72.7,-4.29,4.83,352.96,4.28,-1.23,444.5,5.89,0.734,True,0.689,0.779,False,False,False,False
N#CC1(c2ccccc2C(=O)CC(=O)c2ccccc2)C2C3C1C1(C#N)C2C31C#N,B0_baseline,394.28,70.99,76.2,-4.0,4.84,340.5,4.07,-2.63,389.4,3.44,0.773,True,0.785,0.761,False,True,False,False
OC1=CC2CC1C=[SH]2,B0_baseline,290.58,85.2,75.0,-4.0,6.96,276.84,2.93,-2.7,128.2,1.1,0.792,True,0.769,0.815,False,False,False,False
O=C(O)/C=C/c1ccccc1C1C2C=CC1(C(=O)c1ccccc1)C=C2Cl,B0_baseline,362.69,77.56,78.1,-4.02,4.63,361.94,4.24,-1.41,376.8,5.06,0.75,True,0.754,0.746,False,False,False,False
N#CC1=C(C#N)C2(c3csc(C45C6C(C#N)C7C6C4C75C#N)c3)C=[SH]C1C2C(F)(F)F,B0_baseline,381.17,68.37,79.4,-4.03,7.26,352.91,4.03,-2.92,452.5,3.58,0.849,True,0.838,0.86,False,True,False,False
Cc1ccccc1C(=O)c1cccc(-c2cc(N=Nc3ccccc3)ccc2O)c1,B0_baseline,378.71,50.95,78.7,-5.17,2.27,350.89,4.12,-0.11,392.5,7.01,0.649,True,0.625,0.673,True,False,True,False
N#CC1=C(C#N)C2(C3=C(C#N)C4C=CC3C4)C=CC1C2,B0_baseline,305.12,69.25,75.0,-4.0,6.16,334.32,3.95,-2.19,257.3,2.93,0.715,True,0.59,0.839,False,False,True,False
O=C(c1ccccc1)c1cccc(-c2cc(N=Nc3ccccc3)ccc2O)c1,B0_baseline,381.81,51.99,78.4,-5.15,2.2,354.96,4.09,-0.25,378.4,6.71,0.638,True,0.595,0.68,True,False,True,False
CN(C)c1ccc(C2(C#N)C3C4C5C3C5(C#N)C42)cc1,B0_baseline,379.45,69.82,75.0,-4.0,4.87,340.39,3.9,-2.76,261.3,2.16,0.664,True,0.686,0.641,False,False,True,False
CCC1C2C3C1C1(N(C)C)C2C31OSCc1ccccc1N=Nc1ccccc1,B0_baseline,401.04,65.66,74.7,-4.22,5.06,357.19,4.55,-1.02,405.6,5.85,0.772,True,0.709,0.835,False,False,False,False
N#CC1=C(S#N)C2C=CC1C2C1=C(c2cccs2)C2NC1C=C2C1C2C=CC1C(c1ccccc1)=C2,B0_baseline,401.63,77.08,75.2,-4.0,6.8,379.69,3.94,-0.99,501.7,6.72,0.716,True,0.671,0.76,False,False,False,False
O=C(c1cccc(C2=C(c3cccs3)C3C=CC2C3)c1)C12C=CC(C1)C(Cl)=C2,B0_baseline,361.66,69.82,75.0,-4.0,5.7,354.73,4.21,-0.37,402.9,6.75,0.663,True,0.569,0.756,False,False,True,False
N#CC1=C(S#N)C2C=C(c3cc(N=Nc4ccccc4)ccc3O)C1C2C1=C(c2cccs2)C2C=CC1C2,B0_baseline,420.42,50.52,74.3,-4.23,6.07,365.24,4.03,0.3,530.7,8.78,0.662,True,0.6,0.724,False,False,True,False
CN(C)C12C=CC(C1)C(C#N)=C2C#N,B0_baseline,303.54,68.28,75.0,-4.0,5.36,285.52,2.99,-2.96,185.2,1.22,0.684,True,0.605,0.763,False,False,True,False
CN(C)c1ccc(N=Nc2ccccc2)cc1CC1=CC2C=CC1C2,B0_baseline,367.91,52.02,74.7,-4.24,4.54,347.23,4.13,-0.56,329.4,5.84,0.709,True,0.646,0.771,False,False,True,False
N#CC1=C(C#N)C2CC1C=C2c1ccccc1C(=O)CC(=O)c1ccccc1,B0_baseline,372.58,60.86,74.9,-4.0,4.27,342.8,4.09,-1.71,364.4,4.52,0.738,True,0.709,0.766,True,False,False,False
N#CC1=C(S#N)C2C=CC1C2C1=C(c2cccs2)C2C=CC1S2,B0_baseline,378.41,71.6,75.2,-4.0,6.42,381.29,4.01,-1.32,352.5,4.98,0.64,True,0.574,0.707,False,False,True,False
N#CC1=C(C#N)C2CC1C=C2c1cccc(C2=CC3C=CC2C3(Cl)C#N)c1,B0_baseline,308.93,63.61,75.0,-4.0,6.16,331.67,3.94,-1.56,367.8,4.76,0.672,True,0.571,0.772,False,False,True,False
N#CC1C2C3C1C1(c4ccccc4N=Nc4ccccc4)C3C21C#N,B0_baseline,369.58,49.04,73.6,-4.24,4.9,354.48,3.96,-1.47,322.4,4.51,0.739,True,0.681,0.797,False,False,False,False
ClC12CC3C4C(C31)C42,B0_baseline,277.59,81.23,75.3,-4.0,5.65,217.1,3.13,-2.41,126.6,1.49,0.9,True,0.889,0.911,False,False,False,False
N#CC1C2C3C1C1(C#N)C2C31c1cccc(N=Nc2ccccc2)c1,B0_baseline,369.58,49.49,73.8,-4.27,4.95,354.24,3.9,-1.47,322.4,4.51,0.707,True,0.644,0.77,False,False,True,False
COc1ccc(C23C=[SH]C(C(c4ccccc4)=C2)C3Cl)cc1,B0_baseline,359.75,66.51,75.9,-4.01,4.86,329.3,4.26,-1.66,328.9,4.29,0.652,True,0.694,0.61,False,False,True,False
SCOC12C3C4CC3C1C42,B0_baseline,299.64,70.4,75.3,-4.0,5.54,309.95,3.33,-2.82,154.2,1.15,0.885,True,0.872,0.898,False,False,False,False
C1=CC2CC1C=C2c1cccnc1,B0_baseline,278.41,76.22,72.3,-4.03,4.5,300.68,3.63,-1.84,169.2,2.67,0.616,True,0.488,0.744,False,False,True,False
COC(=O)C1=CC2CC1C(O)=C2c1cc(C(=O)CC(=O)c2ccccc2)ccn1,B0_baseline,392.6,55.74,75.5,-4.12,4.36,354.05,4.0,-2.55,389.4,3.56,0.698,True,0.667,0.729,True,True,False,False
COC(=O)C12C3C(c4cc(O)ccc4N=Nc4ccccc4)C4C3C1C42,B0_baseline,410.08,51.13,73.6,-4.2,4.67,345.21,3.93,-1.84,346.4,4.19,0.667,True,0.58,0.754,False,False,True,False
COC(=O)c1ccc(C(=O)C(C)OC23C4C5CC(C42)C53F)cc1,B0_baseline,352.72,73.95,73.2,-4.0,4.22,333.14,4.0,-2.91,316.3,2.42,0.68,True,0.68,0.68,True,False,False,False
CCCCC(CC)COC(=O)c1c(C(=O)CC(=O)c2ccccc2C23C=CC(C=C2)C3)cccc1C1=CC2CC1C(C#N)=C2C#N,B0_baseline,399.99,68.69,75.1,-4.0,5.78,340.53,3.78,-0.55,610.8,8.28,0.633,True,0.628,0.639,False,False,True,False
COC1C2C=CC1C(C13C=CC(C(S#N)=C1C#N)C3c1ccccc1N=Nc1ccc(N(C)C)cc1)=C2C#N,B0_baseline,421.92,64.14,74.3,-4.23,6.28,343.95,4.24,-0.91,530.7,7.08,0.741,True,0.703,0.779,False,False,False,False
CCC1C2C3C1C1C2C31OSC,B0_baseline,299.64,71.2,75.3,-4.0,5.66,243.55,3.39,-2.26,182.3,2.18,0.852,True,0.852,0.852,False,False,False,False
N#CC1=CC2C(C3C4C=CC3C(S#N)=C4C#N)=C(c3cccs3)C1C2C1=C(c2ccccc2)C2C=CC1C2,B0_baseline,386.55,72.51,79.9,-4.0,6.82,379.26,4.38,-0.29,525.7,7.91,0.668,True,0.562,0.773,False,False,True,False
CCCCC(CN)COC(=O)OC(=O)c1ccccc1O,B0_baseline,383.95,71.41,75.3,-5.04,2.89,341.09,3.68,-2.76,295.3,2.45,0.48,True,0.619,0.34,True,False,True,False
CC(C)(C)c1ccc(-c2ccc(O)c(C(=O)O)c2)c(C(=O)O)c1O,B0_baseline,367.55,87.37,75.2,-5.0,2.35,318.84,4.08,-2.26,330.3,3.46,0.673,True,0.673,0.673,True,False,False,False
CCOC12C=CC(C1)C(C1C3C(C#N)=C(S#N)C1C(C(F)(F)F)=C3c1ccccc1)=C2c1sccc1C(C)(C)O,B0_baseline,418.04,93.38,75.1,-4.0,6.36,351.82,4.29,-0.58,580.7,7.98,0.777,True,0.756,0.798,False,False,False,False
CN(C)C12C3CC4C3C1C42C(=O)c1ccccc1C12C3C4CC3C1(C(=O)c1ccccc1)C42,B0_baseline,364.51,71.09,75.3,-4.01,5.5,347.96,4.25,-2.45,433.6,4.08,0.764,True,0.761,0.767,False,False,False,False
N#CC1=C(C#N)C2CC1C=C2c1cc(N=Nc2ccccc2)ccc1O,B0_baseline,399.92,46.48,74.1,-4.25,4.6,351.49,3.69,-1.08,338.4,5.18,0.698,True,0.63,0.765,False,False,True,False
CN(CCOc1ccc(C23C(C#N)C4C2C2C3C42C#N)cc1)c1ccc(N=Nc2ccccc2)cc1,B0_baseline,417.14,52.1,73.1,-4.24,4.72,352.49,4.29,-1.3,471.6,6.02,0.683,True,0.574,0.793,False,False,True,False
N#CC1(C2C3C4C5C4C2(OC(=O)c2ncccc2O)C53)C2C3C1C1(C#N)C2C31C1=CC2CC1C=C2c1ccccc1,B0_baseline,413.61,71.51,77.4,-4.0,6.96,355.05,4.29,-2.69,535.6,4.62,0.793,True,0.783,0.802,False,True,False,False
CC1=CC2C=C(c3cccc(C4=CC5C=CC4C5)c3)C1C2,B0_baseline,286.32,75.07,75.0,-4.0,5.77,317.0,4.19,-0.63,272.4,5.26,0.602,True,0.455,0.75,False,False,True,False
COOc1ccccc1C(=O)O,B0_baseline,343.5,77.19,77.0,-5.1,2.08,296.79,3.67,-2.78,168.1,1.32,0.609,True,0.667,0.552,True,False,True,False
COOc1cc(Cl)ccc1C(=O)OC,B0_baseline,353.93,73.7,75.2,-5.06,2.27,344.98,3.58,-2.55,216.6,2.07,0.621,True,0.652,0.59,True,False,True,False
N#CC1=C(C#N)C2C=CC1C2c1ccsc1,B0_baseline,371.38,64.79,75.0,-4.0,4.79,336.37,3.85,-1.94,224.3,2.99,0.732,True,0.705,0.759,False,False,False,False
C1=CC2CC1C=C2C1=C(c2cc(C34C5CC6C5C3C64)cs2)C2C=CC1C2,B0_baseline,294.07,74.99,75.0,-4.0,6.95,348.89,4.04,-0.88,354.5,5.6,0.78,True,0.717,0.844,False,False,False,False
N#CC1=[SH]C2(C34CC5C6C3C6(OSCC36C=CC(C3)C(S)=C6)C54)C=CC1C2,B0_baseline,347.2,69.87,75.7,-4.0,5.9,358.56,4.38,-2.25,411.6,4.17,0.851,True,0.816,0.886,False,False,False,False
CSOC12C3C4OC3C1(c1nc(O)c(C35CC6C7C(C63)C75)cc1N=Nc1ccccc1)C42,B0_baseline,395.75,57.86,73.6,-4.26,6.1,345.49,3.99,-2.37,443.5,4.28,0.795,True,0.757,0.833,False,False,False,False
O=C(O)c1ccc(C23C=CC(C2)C(Cl)=N3)cc1O,B0_baseline,347.88,65.7,75.0,-4.0,4.83,332.98,3.83,-2.52,263.7,2.51,0.723,True,0.741,0.705,False,False,False,False
CC(C)(C)C(C)(OC12C3C4CC(C31)C42F)C(=O)c1ccccc1,B0_baseline,341.87,70.53,73.8,-4.0,4.6,332.12,4.08,-1.74,314.4,4.05,0.736,True,0.733,0.738,False,False,False,False
CCC1C2C3C1C1(N(C)C)C2C31OSCc1ccccc1N=Nc1ccc(N(C)C)cc1,B0_baseline,425.0,65.66,74.5,-4.23,5.11,361.47,4.51,-1.24,448.6,5.92,0.721,True,0.656,0.786,False,False,False,False
O=C(c1cccnc1)C12C=CC(C1)C(Cl)=C2,B0_baseline,325.12,66.61,72.3,-4.03,4.9,334.53,3.99,-2.01,231.7,2.96,0.751,True,0.741,0.761,False,False,False,False
CN(C)C12C3CC4C3C1C42C(=O)c1cccc(-c2ccccc2N=Nc2ccc(O)cc2)c1,B0_baseline,414.19,51.05,73.9,-4.26,4.56,340.78,4.3,-1.2,435.5,5.85,0.745,True,0.706,0.784,False,False,False,False
CC1=CC2(C3=CC4C=CC3C4)C=CC1C2,B0_baseline,244.97,76.85,75.0,-4.0,6.41,272.77,3.98,-1.31,196.3,3.64,0.767,True,0.667,0.868,False,False,False,False
COC(=O)C12C3CC4(C#N)C3C1C42,B0_baseline,295.6,75.85,75.3,-4.0,5.38,243.19,2.41,-3.37,175.2,0.57,0.795,True,0.78,0.81,False,False,False,False
C1=CC2CC1C=C2CC1=CC2N=CC1C2c1ccsc1,B0_baseline,347.81,64.47,74.0,-4.0,6.36,331.83,4.05,-1.31,279.4,4.36,0.781,True,0.725,0.836,False,False,False,False
COC(=O)C1=CC2C=CC1C2C12C3C(C#N)C1(c1ccc(OC)cc1)C1C2C13C#N,B0_baseline,408.78,73.39,76.7,-4.0,6.12,342.95,3.68,-2.99,396.4,3.0,0.73,True,0.706,0.754,False,False,False,False
CCCCC(CC)COC(=O)c1cnc(C(=O)OC23CC4C5C(C42)C53)c(O)c1,B0_baseline,381.25,72.25,75.2,-4.07,4.66,351.27,3.92,-2.51,385.5,3.58,0.6,True,0.603,0.597,False,False,True,False
CCCCC(COC(=O)C12C3C4C3C1C4N2C1(C#N)C2C3C4C2C4(C#N)C31)C(C)C(=O)c1ccccc1,B0_baseline,401.46,79.31,74.8,-4.0,5.94,318.35,3.89,-3.09,493.6,3.69,0.752,True,0.744,0.759,False,False,False,False
CN(Cc1nccc(O)c1C(=O)O)c1ccc(N=Nc2ccccc2)c(-c2ccnc(N=Nc3ccc(O)cn3)c2)c1,B0_baseline,396.27,57.73,79.4,-5.56,3.53,363.15,4.27,-1.07,560.6,7.12,0.735,True,0.676,0.795,True,False,False,False
N#CC12C3C4C1C2(C#N)C3C4(C#N)S(=O)(=O)O,B0_baseline,386.74,71.02,75.4,-4.1,6.08,328.0,2.9,-4.44,247.2,-0.32,0.873,True,0.877,0.87,False,False,False,False
O=C(c1ccccc1)c1ccc(N=Nc2ccccc2)cc1,B0_baseline,354.95,45.37,77.9,-5.2,1.86,346.12,4.05,-0.66,286.3,5.33,0.417,True,0.333,0.5,True,False,True,False
