molecule_id,canonical_smiles,source_group,source_dataset,absorption_max_nm,log_extinction,photochem_efficiency,log_kp,skin_sensitization,skin_irritation
MOL_A_019563,O=S(=O)([O-])CCCOc1ccc(C2=[N+]3C(=Nc4c(-c5ccccc5)cc(-c5ccc(OCc6cn([C@@H]7O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]7O)nn6)cc5)n4[B-]3(F)F)C(c3ccccc3)=C2)cc1,group_A,M13_uvvisml_deep4chem,689.0,,,,,
MOL_A_019564,O=S(=O)([O-])CCCOc1ccc(C2=[N+]3C(=Nc4c(-c5ccccc5)cc(-c5ccc(OCc6cn([C@H]7[C@H](O)[C@H](O)[C@@H](CO)O[C@H]7O)nn6)cc5)n4[B-]3(F)F)C(c3ccccc3)=C2)cc1,group_A,M13_uvvisml_deep4chem,688.0,,,,,
MOL_A_019565,O=S(=O)([O-])c1cc(O)c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c4ccc1c2c34,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,404.2335767356061,,,,,
MOL_A_019566,O=S(=O)([O-])c1cc(S(=O)(=O)Cl)ccc1-c1c2cc3c4c(c2[o+]c2c5c6c(cc12)CCCN6CCC5)CCCN4CCC3,group_A,M01_Photoswitches_Paper,281.1,,,,,
MOL_A_019567,O=S(=O)([O-])c1cc(S(=O)(=O)Cl)ccc1C1=c2cc3c4c(c2Oc2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,589.0,,,,,
MOL_A_019568,O=S(=O)([O-])c1cc([O-])c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c4ccc1c2c34,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,463.9874065111112,,,,,
MOL_A_019569,O=S(=O)([O-])c1ccc(/C=C/c2ccc(-c3nnc(-c4ccc(/C=C/c5ccc(S(=O)(=O)[O-])cc5S(=O)(=O)[O-])cc4)o3)cc2)c(S(=O)(=O)[O-])c1,group_A,M13_uvvisml_deep4chem,349.0,,,,,
MOL_A_019570,O=S(=O)([O-])c1ccc(C=Cc2ccc(-c3nnc(-c4ccc(C=Cc5ccc(S(=O)(=O)[O-])cc5S(=O)(=O)[O-])cc4)o3)cc2)c(S(=O)(=O)[O-])c1,group_A,M11_Deep4Chem,353.6666666666667,3.9844526666666655,0.6333333333333333,,,
MOL_A_019571,O=S(=O)([O-])c1ccc(O)c2ccccc12,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,321.8,,0.1755555555555555,,,
MOL_A_019572,O=S(=O)([O-])c1ccc([O-])c2ccccc12,group_A,M11_Deep4Chem,,,0.26,,,
MOL_A_019573,O=S(=O)([O-])c1ccc2c(O)cc(S(=O)(=O)[O-])cc2c1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,295.0,,,,,
MOL_A_019574,O=S(=O)([O-])c1ccc2c([O-])cc(S(=O)(=O)[O-])cc2c1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,350.0,,,,,
MOL_A_019575,O=S(=O)([O-])c1cccc2c(O)cccc12,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,304.0,,,,,
MOL_A_019576,O=S(=O)([O-])c1cccc2c([O-])cccc12,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,346.0,,,,,
MOL_A_019577,O=S(=O)([O-])c1ccccc1-c1c2ccc(=[N+]3CC4CCC(CC4)C3)cc-2oc2cc(N3CC4CCC(CC4)C3)ccc12,group_A,M13_uvvisml_chemfluor,548.0,,,,,
MOL_A_019578,O=S(=O)([O-])c1ccccc1-c1c2ccc(N3C4CCC3CC4)cc2[o+]c2cc(N3C4CCC3CC4)ccc12,group_A,M13_uvvisml_chemfluor,548.0,,,,,
MOL_A_019579,O=S(=O)([O-])c1ccccc1/C=C/c1ccc(-c2nnc(-c3ccc(/C=C/c4ccccc4S(=O)(=O)[O-])cc3)o2)cc1,group_A,M13_uvvisml_deep4chem,346.0,,,,,
MOL_A_019580,O=S(=O)([O-])c1ccccc1C=Cc1ccc(-c2nnc(-c3ccc(C=Cc4ccccc4S(=O)(=O)[O-])cc3)o2)cc1,group_A,M11_Deep4Chem,346.0,4.417183333333333,0.38,,,
MOL_A_019581,O=S(=O)(c1ccc(-c2ccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3ccccc3)cc2)cc1)c1ccc(-c2ccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3ccccc3)cc2)cc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,368.0,4.77,0.7352857142857143,,,
MOL_A_019582,O=S(=O)(c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1)c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,342.25,4.47,0.99,,,
MOL_A_019583,O=S(=O)(c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,group_A,M01_Photoswitches_Paper,308.7,,,,,
MOL_A_019584,O=S(=O)(c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1)c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,335.75,4.73,0.895,,,
MOL_A_019585,O=S(=O)(c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,group_A,M11_Deep4Chem,,,0.57,,,
MOL_A_019586,O=S(=O)(c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(S(=O)(=O)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,354.0,,0.64,,,
MOL_A_019587,O=S(=O)(c1ccc(N2c3ccccc3N(c3ccccc3)c3ccccc32)cc1)c1ccc(N2c3ccccc3N(c3ccccc3)c3ccccc32)cc1,group_A,M11_Deep4Chem,,,0.115,,,
MOL_A_019588,O=S(=O)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,group_A,M11_Deep4Chem,,,0.502,,,
MOL_A_019589,O=S(=O)(c1ccc(N2c3ccccc3Sc3ccccc32)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,group_A,M11_Deep4Chem,340.0,,0.973,,,
MOL_A_019590,O=S(=O)(c1ccc(N2c3ccccc3[Si](c3ccccc3)(c3ccccc3)c3ccccc32)cc1)c1ccc(N2c3ccccc3[Si](c3ccccc3)(c3ccccc3)c3ccccc32)cc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,328.0,,0.2,,,
MOL_A_019591,O=S(=O)(c1ccc2c(c1)c1ccccc1n2-c1ccccc1)c1ccc2c(c1)c1ccccc1n2-c1ccccc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,290.75,,,,,
MOL_A_019592,O=S(=O)(c1cccc(-n2c3ccccc3c3ccccc32)c1)c1cccc(-n2c3ccccc3c3ccccc32)c1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,333.5,,0.1903333333333333,,,
MOL_A_019593,O=S(=O)(c1cccc(N2N=C(c3ccc(Cl)cc3)CC2c2ccco2)c1)c1cccc(N2N=C(c3ccc(Cl)cc3)CC2c2ccco2)c1,group_A,M01_Photoswitches_Paper;M13_uvvisml_cdex,338.1,,,,,
MOL_A_019594,O=S(=O)(c1cccc(N2N=C(c3ccco3)CC2c2ccccc2)c1)c1cccc(N2N=C(c3ccco3)CC2c2ccccc2)c1,group_A,M01_Photoswitches_Paper;M13_uvvisml_cdex,333.95,,,,,
MOL_A_019595,O=S(=O)(c1cccc(N2N=C(c3cccs3)CC2c2ccccc2)c1)c1cccc(N2N=C(c3cccs3)CC2c2ccccc2)c1,group_A,M01_Photoswitches_Paper;M13_uvvisml_cdex,349.25,,,,,
MOL_A_019596,O=S(=O)(c1cccc(N2c3ccccc3Oc3ccccc32)c1)c1cccc(N2c3ccccc3Oc3ccccc32)c1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,313.875,,0.216,,,
MOL_A_019597,O=S(=O)(c1cccc(N2c3ccccc3Sc3ccccc32)c1)c1cccc(N2c3ccccc3Sc3ccccc32)c1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,302.8125,,0.0966666666666666,,,
MOL_A_019598,O=S(=O)(c1ccccc1)c1ccc(-c2ccc3c(c2)c2cc(-c4ccc(S(=O)(=O)c5ccccc5)cc4)ccc2n3-c2ccccc2)cc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,342.8,,,,,
MOL_A_019599,O=S(=O)(c1ccccc1)c1ccc(-c2ccc3c4ccc(-c5ccc(S(=O)(=O)c6ccccc6)cc5)cc4n(-c4ccccc4)c3c2)cc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,337.6,,,,,
MOL_A_019600,O=S(=O)(c1ccccc1)c1ccc(-n2c3ccccc3c3c2c2ccccc2n3-c2ccccc2)cc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,360.0,,0.195,,,
MOL_A_019601,O=S(=O)(c1ccccc1)n1c(C#CCCO)cc2c(Cl)ccnc21,group_A,M01_Photoswitches_Paper,278.2,,,,,
MOL_A_019602,O=S(=O)(c1ccccc1)n1c(C#CO)cc2c(Cl)ccnc21,group_A,M01_Photoswitches_Paper,277.0,,,,,
MOL_A_019603,O=S(=O)(c1ccccc1)n1c(C#Cc2ccccc2)cc2c(-c3ccccc3)ccnc21,group_A,M01_Photoswitches_Paper,310.7,,,,,
MOL_A_019604,O=S(=O)(c1ccccc1)n1c(C#Cc2ccccc2)cc2c(Cl)ccnc21,group_A,M01_Photoswitches_Paper,302.7,,,,,
MOL_A_019605,O=S(=O)(c1ccccc1)n1c(I)cc2c(Cl)ccnc21,group_A,M01_Photoswitches_Paper,270.7,,,,,
MOL_A_019606,O=S(=O)(c1ccccc1)n1ccc2c(Cl)ccnc21,group_A,M01_Photoswitches_Paper,259.4,,,,,
MOL_A_019607,O=S1(=O)C(c2cccs2)=C(c2cccs2)c2ccccc21,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,371.85,,0.056,,,
MOL_A_019608,O=S1(=O)C(c2ccsc2)=C(c2ccsc2)c2ccccc21,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,348.95,,0.0485,,,
MOL_A_019609,O=S1(=O)C2=C(c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc31)C1(C3=C(c4ccccc41)S(=O)(=O)c1cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc13)c1ccccc12,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,432.2,,0.0834,,,
MOL_A_019610,O=S1(=O)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc31)C1(C3=C(c4ccccc41)S(=O)(=O)c1cc(N(c4ccccc4)c4ccccc4)ccc13)c1ccccc12,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,444.8,,0.248,,,
MOL_A_019611,O=S1(=O)C2=C(c3ccccc31)C1(C3=C(c4ccccc41)S(=O)(=O)c1ccccc13)c1ccccc12,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,360.0,,0.76,,,
MOL_A_019612,O=S1(=O)C2=C(c3ccccc31)C1(c3ccccc32)c2ccccc2-c2sc3ccccc3c21,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,360.0,,0.01,,,
MOL_A_019613,O=S1(=O)N(Cc2ccccc2)[C@H](COc2ccccc2)[C@H](O)[C@@H](O)[C@@H](COc2ccccc2)N1Cc1ccccc1,group_A,M01_Photoswitches_Paper,245.9,,,,,
MOL_A_019614,O=S1(=O)OC(c2cc(Br)c(O)c(Br)c2)(c2cc(Br)c(O)c(Br)c2)c2ccccc21,group_A,M01_Photoswitches_Paper,251.8,,,,,
MOL_A_019615,O=S1(=O)OC(c2ccc(O)c(Cl)c2)(c2ccc(O)c(Cl)c2)c2ccccc21,group_A,M01_Photoswitches_Paper,246.3,,,,,
MOL_A_019616,O=S1(=O)OC(c2ccc(O)c(O)c2)(c2ccc(O)c(O)c2)c2ccccc21,group_A,M01_Photoswitches_Paper,249.8,,,,,
MOL_A_019617,O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,group_A,M01_Photoswitches_Paper,243.5,,,,,
MOL_A_019618,O=S1(=O)OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,group_A,M01_Photoswitches_Paper,251.5,,,,,
MOL_A_019619,O=S1(=O)c2cc(-n3c4ccccc4c4ccccc43)ccc2-c2ccc(-n3c4ccccc4c4ccccc43)cc21,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,381.5,4.169086,0.57,,,
MOL_A_019620,O=S1(=O)c2ccc(-c3c4ccccc4cc4ccccc34)cc2-c2cc(-c3c4ccccc4cc4ccccc34)ccc21,group_A,M11_Deep4Chem,,4.041393,0.2533333333333333,,,
MOL_A_019621,O=S1(=O)c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2C2(c3ccccc3-c3ccccc32)c2cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)ccc21,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,341.5,,0.6799999999999999,,,
MOL_A_019622,O=S1(=O)c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2C2(c3ccccc3-c3ccccc32)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,364.0,,0.815,,,
MOL_A_019623,O=S1(=O)c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)cc2C2(c3cc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)ccc31)c1cc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)ccc1S(=O)(=O)c1ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)cc12,group_A,M11_Deep4Chem,345.0,,0.665,,,
MOL_A_019624,O=S1(=O)c2ccc(-n3c4ccccc4c4ccccc43)cc2-c2cc(-n3c4ccccc4c4ccccc43)ccc21,group_A,M01_Photoswitches_Paper;M11_Deep4Chem;M13_uvvisml_deep4chem,345.8,3.959041,0.26,,,
MOL_A_019625,O=S1(=O)c2ccccc2-c2c1c1ccccc1p2-c1ccccc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,354.7083333333333,4.21,0.14,,,
MOL_A_019626,O=S1(=O)c2ccccc2-c2cc(-c3c4ccccc4cc4ccccc34)ccc21,group_A,M11_Deep4Chem,,4.0,0.2466666666666666,,,
MOL_A_019627,O=S1(=O)c2ccccc2C2(c3cc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)ccc3-c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc32)c2ccccc21,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,346.0,4.945173,0.835,,,
MOL_A_019628,O=S1(=O)c2ccccc2C2(c3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc3-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc32)c2ccccc21,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,380.0,4.941114,0.865,,,
MOL_A_019629,O=S1(=O)c2ccccc2C2(c3ccc(N4CCOCC4)cc3Oc3cc(N4CCOCC4)ccc32)N1CCCO,group_A,M01_Photoswitches_Paper,264.4,,,,,
MOL_A_019630,O=S1(=O)c2ccccc2C2(c3ccc(N4CCOCC4)cc3Oc3cc(N4CCOCC4)ccc32)N1CCO,group_A,M01_Photoswitches_Paper,267.7,,,,,
MOL_A_019631,O=S1(=O)c2ccccc2Oc2cc(N3c4ccccc4C4(c5ccccc53)c3ccccc3N(c3ccc5c(c3)Oc3ccccc3S5(=O)=O)c3ccccc34)ccc21,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,363.4692897,,0.63,,,
MOL_A_019632,O=S1C=CN=C1,group_A,M01_Photoswitches_Paper,370.4,,,,,
MOL_A_019633,O=S1c2ccc(-c3c4ccccc4cc4ccccc34)cc2-c2cc(-c3c4ccccc4cc4ccccc34)ccc21,group_A,M11_Deep4Chem,,4.146128,0.24,,,
MOL_A_019634,O=S1c2ccccc2-c2cc(-c3c4ccccc4cc4ccccc34)ccc21,group_A,M11_Deep4Chem,,3.845098,0.25,,,
MOL_A_019635,O=[N+]([O-])C=Cc1ccc(N(c2ccccc2)c2ccc(C=C[N+](=O)[O-])cc2)cc1,group_A,M13_uvvisml_dsscdb,456.0,,,,,
MOL_A_019636,O=[N+]([O-])C=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,group_A,M13_uvvisml_dsscdb,438.0,,,,,
MOL_A_019637,O=[N+]([O-])C=Cc1ccccc1,group_A,M01_Photoswitches_Paper,325.1,,,,,
MOL_A_019638,O=[N+]([O-])CC(O)c1cccc(Br)c1,group_A,M01_Photoswitches_Paper,296.6,,,,,
MOL_A_019639,O=[N+]([O-])CC(O)c1cccc(Cl)c1,group_A,M01_Photoswitches_Paper,297.2,,,,,
MOL_A_019640,O=[N+]([O-])CC(O)c1cccc(O)c1,group_A,M01_Photoswitches_Paper,297.9,,,,,
MOL_A_019641,O=[N+]([O-])CC(O)c1ccccc1Br,group_A,M01_Photoswitches_Paper,297.5,,,,,
MOL_A_019642,O=[N+]([O-])C[C@@H](O)Cc1ccco1,group_A,M01_Photoswitches_Paper,299.7,,,,,
MOL_A_019643,O=[N+]([O-])C[C@@H](O)c1ccc(Br)cc1,group_A,M01_Photoswitches_Paper,296.9,,,,,
MOL_A_019644,O=[N+]([O-])C[C@@H](O)c1ccc(Cl)cc1,group_A,M01_Photoswitches_Paper,297.2,,,,,
MOL_A_019645,O=[N+]([O-])C[C@@H](O)c1ccc(F)cc1,group_A,M01_Photoswitches_Paper,297.0,,,,,
MOL_A_019646,O=[N+]([O-])C[C@@H](O)c1ccc([N+](=O)[O-])cc1,group_A,M01_Photoswitches_Paper,316.7,,,,,
MOL_A_019647,O=[N+]([O-])C[C@@H](O)c1ccc2ccccc2c1,group_A,M01_Photoswitches_Paper,297.1,,,,,
MOL_A_019648,O=[N+]([O-])C[C@@H](O)c1cccc([N+](=O)[O-])c1,group_A,M01_Photoswitches_Paper,316.5,,,,,
MOL_A_019649,O=[N+]([O-])C[C@@H](O)c1cccc2ccccc12,group_A,M01_Photoswitches_Paper,299.0,,,,,
MOL_A_019650,O=[N+]([O-])C[C@@H](O)c1ccccc1,group_A,M01_Photoswitches_Paper,297.3,,,,,
MOL_A_019651,O=[N+]([O-])C[C@@H](O)c1ccccc1Cl,group_A,M01_Photoswitches_Paper,300.6,,,,,
MOL_A_019652,O=[N+]([O-])C[C@@H](O)c1ccccc1[N+](=O)[O-],group_A,M01_Photoswitches_Paper,312.8,,,,,
MOL_A_019653,O=[N+]([O-])C[C@H](C=Cc1ccccc1)SCc1ccccc1,group_A,M01_Photoswitches_Paper,295.9,,,,,
MOL_A_019654,O=[N+]([O-])C[C@H](O)CCc1ccccc1,group_A,M01_Photoswitches_Paper,299.4,,,,,
MOL_A_019655,O=[N+]([O-])C[C@H](O)c1ccco1,group_A,M01_Photoswitches_Paper,296.5,,,,,
MOL_A_019656,O=[N+]([O-])c1cc(/N=N/c2cc3c4c(c2)CCCN4CCC3)cc([N+](=O)[O-])c1,group_A,M13_uvvisml_deep4chem,513.0,,,,,
MOL_A_019657,O=[N+]([O-])c1cc(Br)cc2c1NCC2,group_A,M01_Photoswitches_Paper,339.0,,,,,
MOL_A_019658,O=[N+]([O-])c1cc(C=C(C#Cc2ccccc2)C#Cc2ccccc2)ccc1C=C(C#Cc1ccccc1)C#Cc1ccccc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,413.0,4.50515,,,,
MOL_A_019659,O=[N+]([O-])c1cc(Cl)ccc1-c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1ccccc1,group_A,M13_uvvisml_chemfluor,517.0,,,,,
MOL_A_019660,O=[N+]([O-])c1cc(Cl)ccc1C1=CC2=C(c3ccccc3)c3cc(-c4ccc(Cl)cc4[N+](=O)[O-])cn3[B-](F)(F)[N+]2=C1,group_A,M13_uvvisml_chemfluor,537.0,,,,,
MOL_A_019661,O=[N+]([O-])c1cc(Cl)ccc1C1=CC2=C(c3ccccc3)c3cccn3[B-](F)(F)[N+]2=C1,group_A,M13_uvvisml_chemfluor,517.0,,,,,
MOL_A_019662,O=[N+]([O-])c1cc(N=Nc2cc3c4c(c2)CCCN4CCC3)cc([N+](=O)[O-])c1,group_A,M11_Deep4Chem,513.0,4.623249,,,,
MOL_A_019663,O=[N+]([O-])c1cc(O)c(O)c([N+](=O)[O-])c1,group_A,M01_Photoswitches_Paper,313.0,,,,,
MOL_A_019664,O=[N+]([O-])c1cc(O)c(O)cc1CO,group_A,M13_uvvisml_dyeagg,356.0,,,,,
MOL_A_019665,O=[N+]([O-])c1cc([N+](=O)[O-])c(NN(c2ccccc2)c2ccccc2)c([N+](=O)[O-])c1,group_A,M01_Photoswitches_Paper,352.8,,,,,
MOL_A_019666,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,group_A,M01_Photoswitches_Paper,314.2,,,,,
MOL_A_019667,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1O,group_A,M01_Photoswitches_Paper,322.4,,,,,
MOL_A_019668,O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,group_A,M01_Photoswitches_Paper,315.8,,,,,
MOL_A_019669,O=[N+]([O-])c1cc2c(c([N+](=O)[O-])c1)-c1c(cc([N+](=O)[O-])cc1[N+](=O)[O-])C2=CC=C1C=C(c2ccccc2)OC(c2ccccc2)=C1,group_A,M01_Photoswitches_Paper;M13_uvvisml_cdex,580.3,,,,,
MOL_A_019670,O=[N+]([O-])c1cc2c(c([N+](=O)[O-])c1)-c1c(cc([N+](=O)[O-])cc1[N+](=O)[O-])C2=CC=C1N(c2ccccc2)c2ccccc2N1c1ccccc1,group_A,M01_Photoswitches_Paper;M13_uvvisml_cdex,621.5,,,,,
MOL_A_019671,O=[N+]([O-])c1cc2c(c([N+](=O)[O-])c1)-c1c(cc([N+](=O)[O-])cc1[N+](=O)[O-])C2=CC=CC=C1C=C(c2ccccc2)OC(c2ccccc2)=C1,group_A,M01_Photoswitches_Paper;M13_uvvisml_cdex,614.9,,,,,
MOL_A_019672,O=[N+]([O-])c1cc2c(c([N+](=O)[O-])c1)-c1c(cc([N+](=O)[O-])cc1[N+](=O)[O-])C2=CC=CC=C1N(c2ccccc2)c2ccccc2N1c1ccccc1,group_A,M01_Photoswitches_Paper;M13_uvvisml_cdex,661.05,,,,,
MOL_A_019673,O=[N+]([O-])c1cc2c(c([N+](=O)[O-])c1)-c1c(cc([N+](=O)[O-])cc1[N+](=O)[O-])C2=CC=CC=CC=C1C=C(c2ccccc2)OC(c2ccccc2)=C1,group_A,M01_Photoswitches_Paper;M13_uvvisml_cdex,622.55,,,,,
MOL_A_019674,O=[N+]([O-])c1cc2c(c([N+](=O)[O-])c1)-c1c(cc([N+](=O)[O-])cc1[N+](=O)[O-])C2=CC=CC=CC=C1N(c2ccccc2)c2ccccc2N1c1ccccc1,group_A,M01_Photoswitches_Paper;M13_uvvisml_cdex,754.5,,,,,
MOL_A_019675,O=[N+]([O-])c1cc2c(c([N+](=O)[O-])c1)-c1c(cc([N+](=O)[O-])cc1[N+](=O)[O-])C2=CC=CC=CC=c1c2cccc3cccc(c32)n1Cc1ccccc1,group_A,M01_Photoswitches_Paper;M13_uvvisml_cdex,666.3,,,,,
MOL_A_019676,O=[N+]([O-])c1cc2c(c([N+](=O)[O-])c1)-c1c(cc([N+](=O)[O-])cc1[N+](=O)[O-])C2=CC=CC=c1c2cccc3cccc(c32)n1Cc1ccccc1,group_A,M01_Photoswitches_Paper;M13_uvvisml_cdex,653.25,,,,,
MOL_A_019677,O=[N+]([O-])c1cc2c(c([N+](=O)[O-])c1)-c1c(cc([N+](=O)[O-])cc1[N+](=O)[O-])C2=CC=c1c2cccc3cccc(c32)n1Cc1ccccc1,group_A,M01_Photoswitches_Paper;M13_uvvisml_cdex,580.15,,,,,
MOL_A_019678,O=[N+]([O-])c1cc2c3c([n+]4c(-c5ccccc5)c(-c5ccccc5)c5ccccc5c4c(-c4ccccc4)c3c1)OC(c1ccccc1)=C2c1ccccc1,group_A,M13_uvvisml_chemfluor,559.0,,,,,
MOL_A_019679,O=[N+]([O-])c1cc2c3c([o+]c(-c4ccccc4)c(-c4ccccc4)c3c1)N1C(c3ccccc3)=C(c3ccccc3)c3ccccc3C1=C2c1ccccc1,group_A,M13_uvvisml_chemfluor,559.0,,,,,
MOL_A_019680,O=[N+]([O-])c1cc[nH]c1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,275.0,,,,,
MOL_A_019681,O=[N+]([O-])c1ccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1,group_A,M01_Photoswitches_Paper;M13_uvvisml_cdex,525.2,,,,,
MOL_A_019682,O=[N+]([O-])c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc([N+](=O)[O-])cc5)s4)s3)s2)cc1,group_A,M13_uvvisml_chemfluor,443.75,,,,,
MOL_A_019683,O=[N+]([O-])c1ccc(-c2ccc(-c3ccc(-c4ccc([N+](=O)[O-])cc4)s3)s2)cc1,group_A,M13_uvvisml_chemfluor,426.5,,,,,
MOL_A_019684,O=[N+]([O-])c1ccc(-c2ccc(-c3ccc([N+](=O)[O-])cc3)s2)cc1,group_A,M13_uvvisml_chemfluor,390.0,,,,,
MOL_A_019685,O=[N+]([O-])c1ccc(-c2ccc(-c3ccccn3)nc2)cc1,group_A,M01_Photoswitches_Paper,316.5,,,,,
MOL_A_019686,O=[N+]([O-])c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2nsnc12,group_A,M01_Photoswitches_Paper,348.6,,,,,
MOL_A_019687,O=[N+]([O-])c1ccc(-c2ccc(/C=C/N(c3ccccc3)c3ccccc3)cc2)cc1,group_A,M13_uvvisml_chemfluor,413.0,,,,,
MOL_A_019688,O=[N+]([O-])c1ccc(-c2ccc3ncnc(Nc4ccccc4)c3c2)cc1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,346.0,4.294466,0.006,,,
MOL_A_019689,O=[N+]([O-])c1ccc(-c2cn3ccc[n+]3[n-]2)cc1,group_A,M11_Deep4Chem,,,0.16,,,
MOL_A_019690,O=[N+]([O-])c1ccc(-c2cnc3cc(O)c(-c4nc5cc([N+](=O)[O-])ccc5[nH]4)cc3c2)cc1,group_A,M01_Photoswitches_Paper;M13_uvvisml_cdex,323.75,,,,,
MOL_A_019691,O=[N+]([O-])c1ccc(-c2cnc3cc(O)c(-c4nc5ccccc5[nH]4)cc3c2)cc1,group_A,M01_Photoswitches_Paper;M13_uvvisml_cdex,333.4,,,,,
MOL_A_019692,O=[N+]([O-])c1ccc(-c2cnc3cc(O)c(-c4nc5ccccc5s4)cc3c2)cc1,group_A,M01_Photoswitches_Paper;M13_uvvisml_cdex,332.15,,,,,
MOL_A_019693,O=[N+]([O-])c1ccc(-c2nc(/C=C/c3ccc(Cl)cc3)c(/C=C/c3ccc(Cl)cc3)[nH]2)cc1,group_A,M13_uvvisml_deep4chem,425.0,,,,,
