molecule_id,canonical_smiles,source_group,source_dataset,absorption_max_nm,log_extinction,photochem_efficiency,log_kp,skin_sensitization,skin_irritation
MOL_B_004385,CSc1ccc(C(=O)c2ccccc2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004386,CSc1ccc(C(C)(C)C)cc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004387,CSc1ccc(C=O)cc1,group_B,U07_ICE_Irritation,,,,,,0.0
MOL_B_004388,CSc1nc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c(-c2ccccc2)s1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004389,CSc1nc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c(C)s1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004390,CSc1nc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cs1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004391,CSc1ncc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)[nH]1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004392,C[13C](=O)OC1CCN(C)CC1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004393,C[C@@H](OC(=O)c1ccc(O)cc1)c1ccccc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004394,C[C@@H]1CC[C@@H](NC(=O)OC(C)(C)C)CN1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004395,C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC1OC(C)(C)OC13C,group_B,U07_ICE_Sensitization,,,,,0.0,
MOL_B_004396,C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC[C@@]3(C)O,group_B,U07_ICE_Sensitization,,,,,0.0,
MOL_B_004397,C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC[C@@]3(C)OC=O,group_B,U07_ICE_Sensitization,,,,,0.0,
MOL_B_004398,C[C@@H]1CNC[C@@H](NC(=O)OC(C)(C)C)C1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004399,C[C@@H]1Cc2c(Cl)cc(C(=O)N[C@@H](Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,group_B,U12_SkinPiX,,,,-6.642,,
MOL_B_004400,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,group_B,U07_ICE_Sensitization,,,,,0.0,
MOL_B_004401,C[C@H](NC(=O)C1CCNCC1)C(=O)OC(C)(C)C,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004402,C[C@H](O)C(=O)O,group_B,U07_ICE_Irritation,,,,,,1.0
MOL_B_004403,C[C@H]1CCCC(=O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1,group_B,U12_SkinPiX,,,,-7.1885,,
MOL_B_004404,C[C@H]1CNCC[C@@]1(C)c1cccc(C(N)=O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004405,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,group_B,U07_ICE_Sensitization;U12_SkinPiX,,,,-7.41025,0.0,
MOL_B_004406,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,group_B,U07_ICE_Sensitization;U12_SkinPiX,,,,-5.638333333333333,0.0,
MOL_B_004407,C[CH2][Ge]([CH2]C)([CH2]C)[c]1cc(C(C)(C)C)cc(C(C)(C)C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004408,C[N+](C)(C)C,group_B,U07_ICE_Irritation,,,,,,1.0
MOL_B_004409,C[N+](C)(C)c1ccc(C(=O)c2ccccc2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004410,C[NH+](C)CCC(c1ccc(Cl)cc1)c1ccccn1,group_B,U07_ICE_Sensitization,,,,,0.0,
MOL_B_004411,C[S+](C)CC(=O)c1ccccc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004412,C[Si](C)(C)C#Cc1ccccc1C(=O)c1ccccc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004413,C[Si](C)(C)CCC(=O)Oc1ccc(C(=O)c2ccccc2)c(O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004414,C[Si](C)(C)CCOC(=O)C(=Cc1ccccc1)C(=O)OCC[Si](C)(C)C,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004415,C[Si](C)(C)c1ccc(C(=O)c2ccccc2)cc1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004416,Cc1[nH]c2ccccc2c1-c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004417,Cc1[nH]ccc1-c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004418,Cc1[nH]cnc1-c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004419,Cc1c(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)[nH]c2ccccc12,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004420,Cc1c(C(C)(C)C)cc(C(C)(C)C)c(O)c1C,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004421,Cc1c(C(C)(C)C)cc(C(C)(C)C)c(O)c1Cc1c(C)c(C(C)(C)C)cc(C(C)(C)C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004422,Cc1c(C)c(C)c(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c(C)c1C,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004423,Cc1c(C)c(O)c(C(CCCCCC(=O)O)c2ccccc2)c(C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004424,Cc1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,group_B,U07_ICE_Sensitization;U09_HPPT,,,,,0.0,
MOL_B_004425,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,group_B,U07_ICE_Sensitization,,,,,0.0,
MOL_B_004426,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,group_B,U07_ICE_Sensitization,,,,,0.0,
MOL_B_004427,Cc1c(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c(C)c(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c(C)c1Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004428,Cc1c(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2C)cc(C(C)(C)C)c(O)c1C(C)(C)C,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004429,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,group_B,U12_SkinPiX,,,,-6.481,,
MOL_B_004430,Cc1c(O)c(C(C)(C)C)cc(O)c1C(C)(C)C,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004431,Cc1c(O)ccc(C(=O)c2cc(O)ccc2O)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004432,Cc1c(O)ccc(C(=O)c2ccc(O)cc2)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004433,Cc1c(O)ccc(C(=O)c2cccc(O)c2)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004434,Cc1c(O)ccc(C(=O)c2ccccc2)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004435,Cc1c(O)ccc(C(=O)c2ccccc2C(=O)O)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004436,Cc1c(O)ccc(C(C)(C)C)c1C,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004437,Cc1c(O)ccc(C=O)c1O,group_B,U07_ICE_Sensitization;U09_HPPT,,,,,1.0,
MOL_B_004438,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],group_B,U07_ICE_Sensitization;U09_HPPT,,,,,0.0,
MOL_B_004439,Cc1c([N+](=O)[O-])cc2c(c1[N+](=O)[O-])C(C)(C)CC2(C)C,group_B,U07_ICE_Sensitization;U09_HPPT,,,,,0.0,
MOL_B_004440,Cc1c2ccccc2c(C)c2c1ccc1ccccc12,group_B,U07_ICE_Sensitization,,,,,0.0,
MOL_B_004441,Cc1c[nH]c2ccccc12,group_B,U07_ICE_Sensitization;U09_HPPT,,,,,0.0,
MOL_B_004442,Cc1c[nH]nc1C,group_B,U07_ICE_Irritation,,,,,,1.0
MOL_B_004443,Cc1cc(-c2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004444,Cc1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004445,Cc1cc(/C=C2/OC(=O)c3ccccc32)cc(C(C)(C)C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004446,Cc1cc(Br)c(O)c(C(=O)c2ccccc2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004447,Cc1cc(Br)cc(C(=O)c2ccccc2)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004448,Cc1cc(C#Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004449,Cc1cc(C(=O)Cc2ccccc2)ccc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004450,Cc1cc(C(=O)NC2CCNCC2)no1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004451,Cc1cc(C(=O)O)c(O)c(C(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004452,Cc1cc(C(=O)c2cc(I)c(O)c(I)c2)c(C)o1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004453,Cc1cc(C(=O)c2cc(O)cc(O)c2)c(O)cc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004454,Cc1cc(C(=O)c2cc(O)ccc2O)c(O)cc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004455,Cc1cc(C(=O)c2ccc(F)cc2)cc(C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004456,Cc1cc(C(=O)c2ccc(O)cc2)c(C)o1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004457,Cc1cc(C(=O)c2cccc(C(=O)O)c2)ccc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004458,Cc1cc(C(=O)c2cccc(CO)c2)ccc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004459,Cc1cc(C(=O)c2cccc(O)c2)c(O)cc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004460,Cc1cc(C(=O)c2ccccc2)c(C)cc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004461,Cc1cc(C(=O)c2ccccc2)c(O)c(C#N)c1C,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004462,Cc1cc(C(=O)c2ccccc2)c(O)c([N+](=O)[O-])c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004463,Cc1cc(C(=O)c2ccccc2)c(O)cc1Cl,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004464,Cc1cc(C(=O)c2ccccc2)cc(C(C)(C)C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004465,Cc1cc(C(=O)c2ccccc2C(=O)O)cc(C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004466,Cc1cc(C(=O)c2ccccc2C(=O)O)ccc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004467,Cc1cc(C(=O)c2ncc([N+](=O)[O-])s2)c(C)c(C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004468,Cc1cc(C(=O)c2ncc([N+](=O)[O-])s2)cc(C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004469,Cc1cc(C(C)(C)C)c(C)c(C(C)(C)C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004470,Cc1cc(C(C)(C)C)c(C)c(C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004471,Cc1cc(C(C)(C)C)c(C)c(O)c1C,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004472,Cc1cc(C(C)(C)C)c(C)cc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004473,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004474,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)CC(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004475,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)c2cc(C)cc(C(C)(C)C)c2O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004476,Cc1cc(C(C)(C)C)c(O)c(C)c1CC(N)=O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004477,Cc1cc(C(C)(C)C)c(O)c(C)c1CS,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004478,Cc1cc(C(C)(C)C)c(O)c(Cc2c(C)c(C)cc(C(C)(C)C)c2O)c1C,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004479,Cc1cc(C(C)(C)C)c(O)c([Si](C)(C)c2ccccc2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004480,Cc1cc(C(C)(C)C)c(O)cc1C(C)(C)C,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004481,Cc1cc(C(C)(C)C)c2oc(=O)cc(C)c2c1,group_B,U07_ICE_Sensitization;U09_HPPT,,,,,1.0,
MOL_B_004482,Cc1cc(C(C)(C)C)cc(-c2cc(C(C)(C)C)cc(C)c2O)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004483,Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004484,Cc1cc(C(C)(C)C)cc(C(C)(C)CC(C)(C)C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004485,Cc1cc(C(C)(C)C)cc(C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004486,Cc1cc(C(C)(C)C)cc(Cc2cccc(Cc3cc(C(C)(C)C)cc(C)c3O)c2O)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004487,Cc1cc(C(C)(C)C)cc(O)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004488,Cc1cc(C(C)(C)C)ccc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004489,Cc1cc(C(C)(C)CC(C)(C)C)cc(C(C)(C)C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004490,Cc1cc(C(C)(C)CC(C)(C)C)cc(Cc2cc(C(C)(C)CC(C)(C)C)cc(C)c2O)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004491,Cc1cc(C(C)(C)CC(C)(C)C)cc(O)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004492,Cc1cc(C(C)(C)CC(C)(C)C)ccc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004493,Cc1cc(C(C)(C)c2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004494,Cc1cc(C(C)(C)c2cc(C)c(O)c(C)c2)cc(C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004495,Cc1cc(C(C)(C)c2ccc(C(C)(C)c3cc(C)c(O)c(C)c3)cc2)cc(C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004496,Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004497,Cc1cc(C(C)(C)c2ccc(O)cc2)ccc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004498,Cc1cc(C(C)(C)c2ccccc2)c(O)c(C(C)(C)c2ccccc2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004499,Cc1cc(C(C)(C)c2ccccc2)ccc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004500,Cc1cc(C(C)(c2ccc(-c3ccccc3)cc2)c2ccc(O)c(C)c2)ccc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004501,Cc1cc(C(C)(c2ccc(O)cc2)c2cc(C)c(O)c(C)c2)cc(C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004502,Cc1cc(C(C)(c2ccccc2)c2cc(C)c(O)c(C)c2)cc(C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004503,Cc1cc(C(C)(c2ccccc2)c2ccc(O)c(C)c2)ccc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004504,Cc1cc(C(C)c2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004505,Cc1cc(C(c2ccccc2)c2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004506,Cc1cc(C(c2cccnn2)c2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004507,Cc1cc(C(c2ccco2)c2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004508,Cc1cc(C)c(C(=O)c2c(C)cc(C)cc2O)c(C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004509,Cc1cc(C)c(C(=O)c2c(C)cccc2C)c(O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004510,Cc1cc(C)c(C(=O)c2ccccc2C)c(O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004511,Cc1cc(C)c(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c(C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004512,Cc1cc(C)c(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c(C)c1Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004513,Cc1cc(C)c(NC(=O)CCCCN2CCCCC2)c(C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004514,Cc1cc(C)c(O)c(C(=O)CC(=O)c2ccccc2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004515,Cc1cc(C)c(O)c(C(=O)Cc2ccccc2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004516,Cc1cc(C)c(O)c(C(=O)c2ccccc2C(=O)O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004517,Cc1cc(C)c(O)c(C(=O)c2cnn(-c3ccccc3)c2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004518,Cc1cc(C)c(O)c(C(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004519,Cc1cc(C)c(O)c(C(C)(C)CC(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004520,Cc1cc(C)c(O)c(C(C)(C)c2cc(C)cc(C)c2O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004521,Cc1cc(C)c(O)c(C(C)(C)c2ccccc2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004522,Cc1cc(C)c(O)c(C(C)(c2cc(C)cc(C)c2O)C(C)CC(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004523,Cc1cc(C)c(O)c(C(CC(C)CC(C)(C)C)c2cc(C)cc(C)c2O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004524,Cc1cc(C)c(O)c(C(CC(C)CCC(C)(C)C)c2cc(C)cc(C)c2O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004525,Cc1cc(C)c(O)c(C(CCC(C)CC(C)(C)C)c2cc(C)cc(C)c2O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004526,Cc1cc(C)c(O)c(C(c2cc(C)cc(C)c2O)C(C)(C)CC(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004527,Cc1cc(C=O)c(O)c(C(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004528,Cc1cc(C=O)c(O)c(C(C)(C)c2ccccc2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004529,Cc1cc(C=O)cc(C(C)(C)C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004530,Cc1cc(CCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C)c(O)c(-n2nc3ccccc3n2)c1,group_B,U01_EU_CosIng_Annex_VI,,,,,0.0,0.0
MOL_B_004531,Cc1cc(CN(C)C)c(O)c(C(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004532,Cc1cc(CN(Cc2cc(C)cc(C(C)(C)C)c2O)Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004533,Cc1cc(CN2CCCCC2)cc(C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004534,Cc1cc(CN2CCCCC2)ccc1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004535,Cc1cc(CSCc2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004536,Cc1cc(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004537,Cc1cc(Cc2cc(C(C)(C)C)ccc2O)c(O)c(Cc2cc(C(C)(C)C)ccc2O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004538,Cc1cc(Cc2cc(C(C)(C)CC(C)(C)C)cc(-n3nc4ccccc4n3)c2O)c(O)c(C(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004539,Cc1cc(Cc2cc(C)c(C(C)(C)C)cc2O)c(O)cc1C(C)(C)C,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004540,Cc1cc(Cc2cc(C)c(O)c(C)c2)cc(C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004541,Cc1cc(Cc2cc(C)c(O)c(C=O)c2)cc(C=O)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004542,Cc1cc(Cc2cc(C)cc(-n3nc4ccccc4n3)c2O)c(O)c(-n2nc3ccccc3n2)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004543,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004544,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(Cc2cc(C)cc(C(C)(C)C)c2O)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004545,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2OC(=O)c2ccc(C(=O)Oc3c(Cc4cc(C)cc(C(C)(C)C)c4O)cc(C)cc3C(C)(C)C)cc2)c(O)c(C(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004546,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2Oc2nc(Oc3c(Cc4cc(C)cc(C(C)(C)C)c4O)cc(C)cc3C(C)(C)C)nc(Oc3c(Cc4cc(C)cc(C(C)(C)C)c4O)cc(C)cc3C(C)(C)C)n2)c(O)c(C(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004547,Cc1cc(Cc2cc(C)cc(C(C)(C)CC(C)(C)C)c2O)c(O)c(C(C)(C)CC(C)(C)C)c1,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004548,Cc1cc(Cc2ccc(C(C)(C)C)cc2)cc(Cl)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004549,Cc1cc(Cc2cccc(Cc3cc(C)c(O)c(C(C)(C)C)c3)c2O)cc(C(C)(C)C)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004550,Cc1cc(Cl)cc(Cc2ccc(C(C)(C)C)cc2)c1O,group_B,U21_EPA_CPDat_Uv_Absorber,,,,,,
MOL_B_004551,Cc1cc(N)ccc1N,group_B,U12_SkinPiX,,,,-6.0815,,
